Number,Player,Tries,Carries Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Offload,Turnovers Conceded,Try Assist,Points,Tackles,Missed Tackles,Turnover Won,Kicks From Hand,Conversion Goals,Penalty Goals,Drop Goals Converted,Lineout Throw Won Clean,Lineouts Won,Lineout Won Steal,Penalties Conceded,Red Cards,Yellow Cards,Team,Venue,Match_ID
1,Dylan Smith,0,2,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
2,Malcolm Marx,1,57,17,0,2,7,0,2,0,5,3,1,1,0,0,0,0,12,16,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
3,Carlu Sadie,0,8,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
4,Marvin Orie,0,0,10,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
5,Stephan Lewies,0,11,6,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
6,Marnus Schoeman,1,19,14,1,0,4,0,3,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
7,Vincent Tshituka,0,2,6,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
8,Kwagga Smith,0,89,7,1,2,5,2,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
9,Ross Cronje,0,24,7,2,0,85,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
10,Elton Jantjies,0,0,1,0,0,26,0,3,1,8,5,1,1,5,4,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
11,Courtnall Skosan,1,84,9,2,3,5,1,0,0,5,2,3,1,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
12,Franco Naude,0,3,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
13,Wandisile Simelane,0,53,12,2,2,6,1,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
14,Ruan Combrinck,0,12,4,2,2,8,0,3,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
15,Tyrone Green,0,85,13,9,2,3,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
16,Jan-Henning Campher,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
17,Sithembiso Sithole,0,8,4,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
18,Frans van Wyk,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
19,Rhyno Herbst,0,2,4,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
20,Ruan Vermaak,0,0,3,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
21,Gianni Lombard,0,2,2,1,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
22,Lionel Mapoe,1,24,7,4,0,5,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
23,Andries Coetzee,1,98,8,7,2,5,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,LIO,Home,lions-rebels-emirates-airlines-park-16032019
1,Tetera Faulkner,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
2,Anaru Rangi,0,24,3,2,1,3,1,0,0,0,8,3,0,0,0,0,0,2,2,0,1,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
3,Sam Talakai,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
4,Ross Haylett-Petty,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
5,Adam Coleman,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,1,1,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
6,Luke Jones,0,53,6,4,2,3,2,0,1,0,23,2,1,0,0,0,0,0,0,1,2,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
7,Brad Wilkin,0,5,1,0,0,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,2,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
8,Isi Naisarani,1,62,10,3,0,2,1,2,0,5,8,1,0,0,0,0,0,0,0,0,2,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
9,Will Genia,0,14,3,0,0,38,0,1,1,0,4,2,0,9,0,0,0,0,0,0,1,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
10,Quade Cooper,1,71,11,1,3,8,0,3,0,13,3,2,0,2,4,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
11,Reece Hodge,1,22,3,1,1,0,0,0,0,5,12,3,0,1,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
12,Bill Meakes,1,90,11,0,3,4,1,1,2,5,7,2,0,0,0,0,0,0,0,0,1,0,1,REB,Away,lions-rebels-emirates-airlines-park-16032019
13,Tom English,1,55,5,2,2,1,0,2,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
14,Jack Maddocks,0,18,1,0,0,1,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
15,Dane Haylett-Petty,0,19,7,0,0,1,0,3,0,0,6,1,0,1,0,0,0,0,0,0,2,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
16,Robbie Abel,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
17,Matt Gibbon,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,2,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
18,Jermaine Ainsley,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
19,Matt Philip,0,16,4,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
20,Angus Cottrell,0,2,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1,REB,Away,lions-rebels-emirates-airlines-park-16032019
21,Michael Ruru,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
22,Sione Tuipulotu,0,15,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
23,Marika Koroibete,0,23,2,0,0,3,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,REB,Away,lions-rebels-emirates-airlines-park-16032019
1,Alex Hodgman,0,2,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,BLU,Home,blues-highlanders-eden-park-22032019
2,James Parsons,0,21,10,1,1,3,0,2,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
3,Sione Mafileo,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
4,Gerard Cowley-Tuioti,0,10,5,1,0,3,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
5,Joshua Goodhue,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
6,Tom Robinson,0,11,7,0,0,2,1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,BLU,Home,blues-highlanders-eden-park-22032019
7,Blake Gibson,0,0,5,1,0,3,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
8,Akira Ioane,0,38,6,6,0,2,0,4,0,0,5,1,3,1,0,0,0,0,0,0,2,0,0,BLU,Home,blues-highlanders-eden-park-22032019
9,Jonathan Ruru,0,11,6,1,0,69,1,0,2,0,8,3,0,3,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
10,Harry Plummer,0,5,2,0,0,14,0,0,0,8,4,2,0,8,1,2,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
11,Rieko Ioane,2,67,7,5,2,2,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,BLU,Home,blues-highlanders-eden-park-22032019
12,Ma'a Nonu,0,37,12,3,1,3,0,1,0,0,5,2,0,2,0,0,0,0,0,0,1,0,0,BLU,Home,blues-highlanders-eden-park-22032019
13,TJ Faiane,0,43,9,3,2,8,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
14,Tanielu Tele'a,0,26,7,3,1,9,0,1,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
15,Melani Nanai,1,122,9,6,3,8,0,1,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
16,Leni Apisai,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
17,Ofa Tuungafasi,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
18,Karl Tu'inukuafe,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,BLU,Home,blues-highlanders-eden-park-22032019
19,Patrick Tuipulotu,1,7,8,2,0,2,1,0,0,5,3,0,1,0,0,0,0,0,0,0,1,0,0,BLU,Home,blues-highlanders-eden-park-22032019
20,Dalton Papali'i,0,15,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
21,Augustine Pulu,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
22,Otere Black,0,5,2,0,0,8,0,0,0,5,2,0,0,3,1,1,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
23,Levi Aumua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLU,Home,blues-highlanders-eden-park-22032019
1,Ayden Johnstone,0,1,2,1,0,1,0,2,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
2,Liam Coltman,0,2,2,0,0,0,0,0,0,0,11,3,1,0,0,0,0,4,6,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
3,Tyrel Lomax,0,2,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,HIG,Away,blues-highlanders-eden-park-22032019
4,Paripari Parkinson,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
5,Thomas Franklin,0,19,4,0,1,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,HIG,Away,blues-highlanders-eden-park-22032019
6,Shannon Frizell,0,15,6,1,0,2,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
7,Dillon Hunt,0,21,3,2,1,3,1,0,0,0,16,3,1,0,0,0,0,0,0,0,1,0,0,HIG,Away,blues-highlanders-eden-park-22032019
8,Luke Whitelock,1,3,6,1,0,4,2,1,0,5,18,2,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
9,Aaron Smith,0,13,4,0,0,45,0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
10,Marty Banks,0,13,4,1,0,11,0,2,0,16,6,4,1,9,2,4,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
11,Tevita Li,1,39,7,0,1,4,0,1,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
12,Thomas Umaga-Jensen,0,9,2,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,HIG,Away,blues-highlanders-eden-park-22032019
13,Sio Tomkinson,0,14,3,1,0,4,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
14,Waisake Naholo,0,32,6,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,2,0,1,HIG,Away,blues-highlanders-eden-park-22032019
15,Ben Smith,0,68,9,6,1,9,1,2,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
16,Ray Niuia,0,6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
17,Dan Lienert-Brown,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
18,Siate Tokolahi,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
19,Josh Dickson,0,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
20,Jackson Hemopo,0,1,1,0,0,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
21,Folau Fakatava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
22,Josh Ioane,0,3,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,HIG,Away,blues-highlanders-eden-park-22032019
23,Richard Buckman,0,4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,HIG,Away,blues-highlanders-eden-park-22032019
1,Fraser Armstrong,0,4,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
2,Ricky Riccitelli,0,32,14,1,1,5,0,1,0,0,10,1,0,0,0,0,0,9,12,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
3,Ben May,1,11,4,1,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
4,James Blackwell,0,5,11,1,0,5,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
5,Liam Mitchell,0,9,6,0,0,12,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
6,Vaea Fifita,0,18,18,0,0,2,0,3,0,0,9,3,0,0,0,0,0,0,0,1,1,0,1,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
7,Ardie Savea,0,69,14,5,1,11,1,1,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
8,Reed Prinsep,0,4,12,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
9,Richard Judd,0,13,9,2,0,43,0,1,1,0,8,1,1,4,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
10,Beauden Barrett,1,49,10,1,1,22,0,1,0,14,6,1,1,14,3,1,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
11,Ben Lam,0,84,6,4,1,1,1,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
12,Jordie Barrett,1,56,8,3,3,11,0,0,1,5,8,0,0,3,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
13,Matt Proctor,0,4,2,1,0,6,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
14,Wes Goosen,2,34,5,4,3,0,0,1,0,10,2,0,1,1,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
15,Chase Tiatia,0,22,10,3,0,5,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
16,James O'Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
17,Xavier Numia,0,10,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
18,Jeff Toomaga-Allen,0,1,4,0,0,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
19,Isaia Walker-Leawere,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
20,Sam Henwood,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
21,Finlay Christie,0,5,1,1,0,28,0,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
22,Fletcher Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
23,Danny Toala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUR,Home,hurricanes-stormers-westpac-stadium-23032019
1,Steven Kitshoff,0,16,6,1,1,2,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
2,Mbongeni Mbonami,1,23,5,3,1,4,1,0,0,5,10,0,0,0,0,0,0,10,11,0,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
3,Frans Malherbe,0,6,4,0,0,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
4,Chris Van Zyl,0,3,6,0,0,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
5,JD Schickerling,0,3,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
6,Siya Kolisi,1,20,5,1,0,3,1,0,0,5,18,5,0,0,0,0,0,0,0,0,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
7,Pieter-Steph du Toit,0,15,12,1,0,4,0,2,0,0,30,3,0,0,0,0,0,0,0,1,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
8,Juarno Augustus,0,37,5,1,1,2,0,0,0,0,14,2,1,0,0,0,0,0,0,0,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
9,Hershel Jantjies,0,6,1,0,0,70,0,1,1,0,6,2,0,4,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
10,Jean-Luc du Plessis,0,26,3,1,0,9,1,0,0,0,12,0,0,11,0,0,0,0,0,0,1,0,1,STO,Away,hurricanes-stormers-westpac-stadium-23032019
11,SP Marais,0,29,3,1,1,2,0,0,0,13,5,2,0,2,2,3,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
12,Damian de Allende,0,17,15,1,0,1,0,2,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
13,Ruhan Nel,0,11,3,1,0,1,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
14,Sergeal Petersen,0,57,7,0,2,3,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
15,Dillyn Leyds,0,15,4,0,0,6,1,1,0,0,5,2,1,3,0,0,0,0,0,0,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
16,Siyabonga Ntubeni,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,3,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
17,Corne Fourie,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
18,Wilco Louw,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
19,Salmaan Moerat,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
20,Jaco Coetzee,1,9,5,3,0,2,1,0,0,5,11,0,1,0,0,0,0,0,0,0,1,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
21,Justin Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
22,Daniel du Plessis,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
23,Damian Willemse,0,44,4,0,0,3,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,STO,Away,hurricanes-stormers-westpac-stadium-23032019
1,Harry Johnson-Holmes,0,6,6,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
2,Damien Fitzpatrick,0,2,4,0,0,7,0,1,0,0,9,2,2,0,0,0,0,16,17,0,2,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
3,Sekope Kepu,0,0,1,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
4,Jed Holloway,1,23,5,2,1,2,1,2,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
5,Rob Simmons,0,1,4,0,0,5,1,2,0,0,19,0,0,0,0,0,0,0,0,1,1,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
6,Ned Hanigan,0,1,3,0,0,3,0,0,0,0,18,2,2,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
7,Michael Hooper,0,20,9,3,1,5,0,2,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
8,Jack Dempsey,0,23,9,4,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
9,Nick Phipps,0,1,2,1,0,32,0,0,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
10,Bernard Foley,0,15,7,0,1,14,0,2,1,5,9,4,0,10,1,1,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
11,Alex Newsome,0,48,5,1,1,2,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
12,Kurtley Beale,0,41,6,4,2,10,2,2,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
13,Adam Ashley-Cooper,0,7,8,0,0,2,0,1,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
14,Cameron Clark,1,47,4,2,2,0,0,3,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
15,Israel Folau,1,66,12,4,3,6,1,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
16,Andrew Tuala,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
17,Rory O'Connor,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
18,Chris Talakai,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
19,Lachlan Swinton,0,4,3,1,0,1,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
20,Michael Wells,0,5,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
21,Jake Gordon,0,0,4,0,0,33,0,1,0,0,6,1,0,6,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
22,Mack Mason,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
23,Karmichael Hunt,0,2,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,WAR,Home,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
1,Harrison Allan,0,10,3,0,1,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,CRU,Away,nsw-waratahs-crusaders-sydney-cricket-ground-23032019
